Cycle,Battery#1,Battery#2,Battery#3,#1_SOH,#2_SOH,#3_SOH
1110,1.0423312,1.0463606,1.033007,0.947573818,0.951236909,0.864760826
1111,1.0419276,1.0462631,1.0323262,0.947206909,0.951148273,0.864680248
1112,1.04219,1.0463436,1.0328135,0.947445455,0.951221455,0.864746777
1113,1.0418977,1.0460666,1.0329384,0.947179727,0.950969636,0.864517851
1114,1.0414321,1.045911,1.0318871,0.946756455,0.950828182,0.864389256
1115,1.0420116,1.0461715,1.0326154,0.947283273,0.951065,0.864604545
1116,1.0412809,1.0463723,1.0322177,0.946619,0.951247545,0.864770495
1117,1.0420191,1.0461236,1.0326695,0.947290091,0.951021455,0.864564959
1118,1.0420705,1.0458957,1.0319157,0.947336818,0.950814273,0.864376612
1119,1.0420471,1.0457624,1.0318688,0.947315545,0.950693091,0.864266446
1120,1.0418668,1.0459639,1.0317391,0.947151636,0.950876273,0.864432975
1121,1.0414308,1.0456678,1.0314549,0.946755273,0.950607091,0.864188265
1122,1.0419741,1.0461614,1.0316801,0.947249182,0.951055818,0.864596198
1123,1.0419319,1.0457104,1.0319879,0.947210818,0.950645818,0.864223471
1124,1.0413433,1.0464076,1.0311486,0.946675727,0.951279636,0.864799669
1125,1.0413646,1.0460608,1.0313286,0.946695091,0.950964364,0.864513058
1126,1.0414867,1.045821,1.031759,0.946806091,0.950746364,0.864314876
1127,1.0412158,1.0459741,1.0315967,0.946559818,0.950885545,0.864441405
1128,1.0414959,1.045779,1.0310855,0.946814455,0.950708182,0.864280165
1129,1.0413526,1.0457351,1.0308088,0.946684182,0.950668273,0.864243885
1130,1.0415448,1.0458871,1.0318278,0.946858909,0.950806455,0.864369505
1131,1.0413597,1.045512,1.0311972,0.946690636,0.950465455,0.864059505
1132,1.040524,1.0461125,1.0314872,0.945930909,0.951011364,0.864555785
1133,1.0410579,1.0454919,1.0308222,0.946416273,0.950447182,0.864042893
1134,1.0410837,1.0452996,1.0314685,0.946439727,0.950272364,0.863883967
1135,1.0408798,1.0454122,1.0314585,0.946254364,0.950374727,0.863977025
1136,1.0410533,1.0453769,1.0305611,0.946412091,0.950342636,0.863947851
1137,1.0403845,1.0454863,1.0305561,0.945804091,0.950442091,0.864038265
1138,1.040743,1.0452977,1.0305159,0.94613,0.950270636,0.863882396
1139,1.0404038,1.0450692,1.0305265,0.945821636,0.950062909,0.863693554
1140,1.0402701,1.0449965,1.0301961,0.945700091,0.949996818,0.863633471
1141,1.0405957,1.0450712,1.0304435,0.945996091,0.950064727,0.863695206
1142,1.0404617,1.0449892,1.0300729,0.945874273,0.949990182,0.863627438
1143,1.0400342,1.0449083,1.0303241,0.945485636,0.949916636,0.863560578
1144,1.0402254,1.0446546,1.029824,0.945659455,0.949686,0.863350909
1145,1.0393656,1.044628,1.0300223,0.944877818,0.949661818,0.863328925
1146,1.0400581,1.0447327,1.0302869,0.945507364,0.949757,0.863415455
1147,1.0401655,1.0447092,1.0302253,0.945605,0.949735636,0.863396033
1148,1.0401856,1.0447837,1.0294286,0.945623273,0.949803364,0.863457604
1149,1.0402119,1.0445632,1.0298998,0.945647182,0.949602909,0.863275372
1150,1.0405564,1.0443915,1.0293539,0.945960364,0.949446818,0.863133471
1151,1.0400584,1.0443693,1.0295745,0.945507636,0.949426636,0.863115124
1152,1.0401067,1.0446613,1.0293983,0.945551545,0.949692091,0.863356446
1153,1.0399848,1.0444428,1.0291622,0.945440727,0.949493455,0.863175868
1154,1.0399084,1.0445952,1.029492,0.945371273,0.949632,0.863301818
1155,1.0399191,1.0435395,1.0296541,0.945381,0.948672273,0.862429339
1156,1.0398786,1.0444497,1.0298069,0.945344182,0.949499727,0.86318157
1157,1.0396273,1.0439625,1.0290333,0.945115727,0.949056818,0.862778925
1158,1.0395633,1.0440586,1.02912,0.945057545,0.949144182,0.862858347
1159,1.0395097,1.0442758,1.028875,0.945008818,0.949341636,0.863037851
1160,1.0389351,1.0445757,1.0289192,0.944486455,0.949614273,0.863285703
1161,1.0392386,1.0439847,1.0289623,0.944762364,0.949077,0.862797273
1162,1.0397263,1.0444107,1.0289677,0.945205727,0.949464273,0.863149339
1163,1.039232,1.04387,1.0290465,0.944756364,0.948972727,0.862702479
1164,1.0392112,1.0439044,1.0288138,0.944737455,0.949004,0.862730909
1165,1.0392176,1.0438857,1.0284739,0.944743273,0.948987,0.862715455
1166,1.0392122,1.0433387,1.02823,0.944738364,0.948489727,0.862263388
1167,1.0389242,1.0435977,1.0283465,0.944476545,0.948725182,0.862477438
1168,1.0386308,1.043646,1.0281203,0.944209818,0.948769091,0.862517355
1169,1.0387424,1.0438913,1.0277567,0.944311273,0.948992091,0.862720083
1170,1.0385584,1.0435066,1.0280869,0.944144,0.948642364,0.862402149
1171,1.0390577,1.0440466,1.0284221,0.944597909,0.949133273,0.86284843
1172,1.0391905,1.0435855,1.0283017,0.944718636,0.948714091,0.862467355
1173,1.0386999,1.0439323,1.0277656,0.944272636,0.949029364,0.862753967
1174,1.0391543,1.043466,1.0279707,0.944685727,0.948605455,0.862368595
1175,1.0387954,1.0432786,1.0278769,0.944359455,0.948435091,0.862213719
1176,1.0385878,1.0295508,1.0271217,0.944170727,0.935955273,0.85086843
1177,1.0382246,1.0317495,1.0272592,0.943840545,0.937954091,0.852685537
1178,1.0245416,1.0326625,1.0275092,0.931401455,0.938784091,0.853440083
1179,1.026484,1.0339499,1.0268544,0.933167273,0.939954455,0.85450405
1180,1.0273392,1.0343114,1.0272599,0.933944727,0.940283091,0.85480281
1181,1.0283386,1.0343605,1.0270069,0.934853273,0.940327727,0.854843388
1182,1.0294046,1.0347536,1.0265244,0.935822364,0.940685091,0.855168265
1183,1.0294881,1.0351621,1.0268919,0.935898273,0.941056455,0.855505868
1184,1.0300515,1.0356412,1.026472,0.936410455,0.941492,0.855901818
1185,1.0307631,1.0355525,1.0267,0.937057364,0.941411364,0.855828513
1186,1.0302094,1.0358435,1.0264986,0.936554,0.941675909,0.856069008
1187,1.0313256,1.0352929,1.0266768,0.937568727,0.941175364,0.855613967
1188,1.031397,1.0358844,1.0262098,0.937633636,0.941713091,0.85610281
1189,1.0319306,1.0350956,1.0219246,0.938118727,0.940996,0.855450909
1190,1.0308872,1.0362811,1.0233371,0.937170182,0.942073727,0.856430661
1191,1.0321127,1.0355561,1.022903,0.938284273,0.941414636,0.855831487
1192,1.0311196,1.0360647,1.0234387,0.937381455,0.941877,0.856251818
1193,1.0304585,1.0353036,1.0237931,0.936780455,0.941185091,0.85562281
1194,1.0305777,1.0352627,1.0237722,0.936888818,0.941147909,0.855589008
1195,1.0317101,1.0358702,1.0231981,0.937918273,0.941700182,0.856091075
1196,1.0311931,1.0359085,1.0237292,0.937448273,0.941735,0.856122727
1197,1.0317242,1.0352585,1.024101,0.937931091,0.941144091,0.855585537
1198,1.0321677,1.0358256,1.0234103,0.938334273,0.941659636,0.856054215
1199,1.0316589,1.0357025,1.0231421,0.937871727,0.941547727,0.855952479
1200,1.0313201,1.0362662,1.0231016,0.937563727,0.942060182,0.856418347
1201,1.0321318,1.0354997,1.0231484,0.938301636,0.941363364,0.855784876
1202,1.0314479,1.0359964,1.0223714,0.937679909,0.941814909,0.856195372
1203,1.0314362,1.0364138,1.0223589,0.937669273,0.942194364,0.856540331
1204,1.0317185,1.0357443,1.0228826,0.937925909,0.941585727,0.855987025
1205,1.0319244,1.035382,1.0219089,0.938113091,0.941256364,0.855687604
1206,1.0310278,1.0358918,1.0224375,0.937298,0.941719818,0.856108925
1207,1.0308218,1.0358306,1.0220283,0.937110727,0.941664182,0.856058347
1208,1.031788,1.0350682,1.0216339,0.937989091,0.940971091,0.855428265
1209,1.0312885,1.0359727,1.0221307,0.937535,0.941793364,0.856175785
1210,1.0312496,1.0354304,1.0223149,0.937499636,0.941300364,0.855727604
1211,1.0317241,1.0361341,1.0204873,0.937931,0.941940091,0.856309174
1212,1.0312417,1.03567,1.0176276,0.937492455,0.941518182,0.85592562
1213,1.03162,1.0360271,1.0215729,0.937836364,0.941842818,0.856220744
1214,1.0319097,1.0355947,1.0216166,0.938099727,0.941449727,0.855863388
1215,1.0312738,1.0355545,1.0208641,0.937521636,0.941413182,0.855830165
1216,1.0317526,1.0359913,1.0197108,0.937956909,0.941810273,0.856191157
1217,1.0318881,1.0356063,1.0209699,0.938080091,0.941460273,0.855872975
1218,1.0317452,1.035177,1.0189364,0.937950182,0.94107,0.855518182
1219,1.0320364,1.0360845,1.0164061,0.938214909,0.941895,0.856268182
1220,1.0316845,1.035683,1.0202541,0.937895,0.94153,0.855936364
1221,1.0320976,1.0355738,1.0206872,0.938270545,0.941430727,0.855846115
1222,1.0312858,1.03602,1.0197872,0.937532545,0.941836364,0.856214876
1223,1.03099,1.0350071,1.0195453,0.937263636,0.940915545,0.855377768
1224,1.0319473,1.0354482,1.0201162,0.938133909,0.941316545,0.855742314
1225,1.0321063,1.0356054,1.0184566,0.938278455,0.941459455,0.855872232
1226,1.0313921,1.0361617,1.020359,0.937629182,0.941965182,0.856331984
1227,1.0312986,1.0352378,1.0201093,0.937544182,0.941125273,0.85556843
1228,1.0321764,1.0352938,1.0202026,0.938342182,0.941176182,0.855614711
1229,1.0315766,1.0351319,1.0195203,0.937796909,0.941029,0.855480909
1230,1.0315465,1.0349703,1.0197721,0.937769545,0.940882091,0.855347355
1231,1.0317626,1.0352397,1.0181692,0.937966,0.941127,0.85557
1232,1.0313579,1.0357565,1.0185211,0.937598091,0.941596818,0.855997107
1233,1.031371,1.0349143,1.0187052,0.93761,0.940831182,0.855301075
1234,1.030564,1.0347213,1.0195332,0.936876364,0.940655727,0.85514157
1235,1.0297301,1.034449,1.0186074,0.936118273,0.940408182,0.854916529
1236,1.0305221,1.0358528,1.0180162,0.936838273,0.941684364,0.856076695
1237,1.0311946,1.0352031,1.0134369,0.937449636,0.941093727,0.855539752
1238,1.0309724,1.0352497,1.0184005,0.937247636,0.941136091,0.855578265
1239,1.0299767,1.0353734,1.0174761,0.936342455,0.941248545,0.855680495
1240,1.030897,1.0361255,1.0177836,0.937179091,0.941932273,0.856302066
1241,1.0310296,1.0350506,1.0183128,0.937299636,0.940955091,0.855413719
1242,1.0322267,1.0354539,1.017665,0.938387909,0.941321727,0.855747025
1243,1.0311133,1.035169,1.0164694,0.937375727,0.941062727,0.85551157
1244,1.0319482,1.035278,1.0172715,0.938134727,0.941161818,0.855601653
1245,1.0313464,1.0345721,1.0171051,0.937587636,0.940520091,0.855018265
1246,1.0306752,1.0346464,1.0164944,0.936977455,0.940587636,0.855079669
1247,1.0316286,1.0351418,1.0145065,0.937844182,0.941038,0.855489091
1248,1.0315225,1.0345216,1.0132095,0.937747727,0.940474182,0.854976529
1249,1.0315169,1.0352463,1.0102532,0.937742636,0.941133,0.855575455
1250,1.0315573,1.0345588,1.0165164,0.937779364,0.940508,0.855007273
1251,1.0313638,1.0345917,1.0157753,0.937603455,0.940537909,0.855034463
1252,1.0313305,1.0352277,1.0154368,0.937573182,0.941116091,0.855560083
1253,1.030561,1.0344794,1.0130092,0.936873636,0.940435818,0.854941653
1254,1.0311357,1.0343527,1.0164359,0.937396091,0.940320636,0.854836942
1255,1.030368,1.0348507,1.0165471,0.936698182,0.940773364,0.855248513
1256,1.0304582,1.0350763,1.0154967,0.936780182,0.940978455,0.855434959
1257,1.0311506,1.0339619,1.014851,0.937409636,0.939965364,0.854513967
1258,1.0302693,1.0341228,1.0150933,0.936608455,0.940111636,0.854646942
1259,1.0306275,1.0346322,1.0153847,0.936934091,0.940574727,0.855067934
1260,1.0305196,1.0347095,1.0138525,0.936836,0.940645,0.855131818
1261,1.0306221,1.0341949,1.0154912,0.936929182,0.940177182,0.854706529
1262,1.0305995,1.0338627,1.0147175,0.936908636,0.939875182,0.854431984
1263,1.0292864,1.0339677,1.0139982,0.935714909,0.939970636,0.85451876
1264,1.0303229,1.0340693,1.0144352,0.936657182,0.940063,0.854602727
1265,1.0304518,1.0348589,1.0122176,0.936774364,0.940780818,0.855255289
1266,1.0301567,1.0340818,1.0146153,0.936506091,0.940074364,0.854613058
1267,1.0302106,1.0342809,1.0136393,0.936555091,0.940255364,0.854777604
1268,1.0306259,1.034441,1.0137149,0.936932636,0.940400909,0.854909917
1269,1.0311288,1.0344965,1.0144309,0.937389818,0.940451364,0.854955785
1270,1.0297456,1.0349481,1.0119208,0.936132364,0.940861909,0.855329008
1271,1.0307528,1.0345128,1.013641,0.937048,0.940466182,0.854969256
1272,1.0311254,1.0343833,1.0066875,0.937386727,0.940348455,0.854862232
1273,1.029452,1.0347248,1.0134528,0.935865455,0.940658909,0.855144463
1274,1.030893,1.0342097,1.0128262,0.937175455,0.940190636,0.85471876
1275,1.0306559,1.0348208,1.012002,0.936959909,0.940746182,0.855223802
1276,1.0298452,1.0340163,1.0123681,0.936222909,0.940014818,0.854558925
1277,1.0305706,1.0337789,1.0114181,0.936882364,0.939799,0.854362727
1278,1.0310489,1.0345464,1.0119542,0.937317182,0.940496727,0.854997025
1279,1.0304358,1.034281,1.0117642,0.936759818,0.940255455,0.854777686
1280,1.0304629,1.033712,1.011938,0.936784455,0.939738182,0.854307438
1281,1.0304362,1.033728,1.0114863,0.936760182,0.939752727,0.854320661
1282,1.0300384,1.0342009,1.011644,0.936398545,0.940182636,0.854711487
1283,1.0296186,1.033398,1.0114583,0.936016909,0.939452727,0.854047934
1284,1.0301785,1.0342758,1.0106199,0.936525909,0.940250727,0.854773388
1285,1.030423,1.0342594,1.011068,0.936748182,0.940235818,0.854759835
1286,1.0305326,1.0339713,1.0115182,0.936847818,0.939973909,0.854521735
1287,1.0290753,1.0332679,1.0109721,0.935523,0.939334455,0.853940414
1288,1.0290877,1.0335608,1.0105121,0.935534273,0.939600727,0.854182479
1289,1.0300099,1.0332897,1.0072365,0.936372636,0.939354273,0.85395843
1290,1.0292035,1.0342526,1.0105875,0.935639545,0.940229636,0.854754215
1291,1.0301515,1.0334976,1.009551,0.936501364,0.939543273,0.854130248
1292,1.0301462,1.0335906,1.0101733,0.936496545,0.939627818,0.854207107
1293,1.0296916,1.0336581,1.0098952,0.936083273,0.939689182,0.854262893
1294,1.0294915,1.0337266,1.0091305,0.935901364,0.939751455,0.854319505
1295,1.0297246,1.0339386,1.0080543,0.936113273,0.939944182,0.854494711
1296,1.0301147,1.03394,1.0092908,0.936467909,0.939945455,0.854495868
1297,1.0295297,1.0334626,1.0089262,0.935936091,0.939511455,0.854101323
1298,1.0296143,1.0340714,1.0084106,0.936013,0.940064909,0.854604463
1299,1.030476,1.0330774,1.0085999,0.936796364,0.939161273,0.853782975
1300,1.0294237,1.0339096,1.0071188,0.935839727,0.939917818,0.854470744
1301,1.0298171,1.0329165,1.0081844,0.936197364,0.939015,0.85365
1302,1.0291735,1.0338645,1.0081238,0.935612273,0.939876818,0.854433471
1303,1.0298893,1.0333309,1.0051038,0.936263,0.939391727,0.853992479
1304,1.0296768,1.0328652,1.0082181,0.936069818,0.938968364,0.853607604
1305,1.0299417,1.0331451,1.0040541,0.936310636,0.939222818,0.853838925
1306,1.0293521,1.0334228,1.0070792,0.935774636,0.939475273,0.85406843
1307,1.029211,1.0333192,1.0076938,0.935646364,0.939381091,0.85398281
1308,1.029196,1.0333518,1.0061746,0.935632727,0.939410727,0.854009752
1309,1.0293555,1.0330908,1.0067908,0.935777727,0.939173455,0.85379405
1310,1.0285743,1.0326666,1.0041287,0.935067545,0.938787818,0.853443471
1311,1.0296782,1.0330769,1.0071229,0.936071091,0.939160818,0.853782562
1312,1.0294443,1.0332036,1.0064111,0.935858455,0.939276,0.853887273
1313,1.0280657,1.0336685,1.0057813,0.934605182,0.939698636,0.854271487
1314,1.0291461,1.0325476,1.0068935,0.935587364,0.938679636,0.853345124
1315,1.0277473,1.033012,1.0062822,0.934315727,0.939101818,0.853728925
1316,1.028384,1.0322394,1.0058546,0.934894545,0.938399455,0.853090414
1317,1.0281415,1.0325055,1.0060986,0.934674091,0.938641364,0.853310331
1318,1.0288038,1.0324126,1.0061632,0.935276182,0.938556909,0.853233554
1319,1.0289935,1.0321587,1.0046505,0.935448636,0.938326091,0.853023719
1320,1.0283016,1.0333594,1.0046849,0.934819636,0.939417636,0.854016033
1321,1.0279698,1.0329878,1.0004624,0.934518,0.939079818,0.853708925
1322,1.0286702,1.032315,1.0047064,0.935154727,0.938468182,0.853152893
1323,1.0280437,1.0331351,1.0041739,0.934585182,0.939213727,0.853830661
1324,1.0284969,1.032191,1.0046271,0.934997182,0.938355455,0.853050414
1325,1.0289629,1.0325679,1.0041564,0.935420818,0.938698091,0.853361901
1326,1.0288004,1.0325915,1.0028373,0.935273091,0.938719545,0.853381405
1327,1.0281488,1.0323001,1.0036579,0.934680727,0.938454636,0.853140578
1328,1.0287145,1.032325,1.0024526,0.935195,0.938477273,0.853161157
1329,1.028725,1.0323044,1.0039004,0.935204545,0.938458545,0.853144132
1330,1.0283481,1.0318031,0.99723423,0.934861909,0.938002818,0.852729835
1331,1.0286622,1.0320951,1.0000827,0.935147455,0.938268273,0.852971157
1332,1.0288171,1.0323983,1.0036266,0.935288273,0.938543909,0.853221735
1333,1.028649,1.0319299,1.0024319,0.935135455,0.938118091,0.852834628
1334,1.0279192,1.0321691,1.0020447,0.934472,0.938335545,0.853032314
1335,1.0274919,1.0321273,0.99959368,0.934083545,0.938297545,0.852997768
1336,1.0276388,1.0319376,1.0010325,0.934217091,0.938125091,0.852840992
1337,1.0281444,1.0318177,1.0005679,0.934676727,0.938016091,0.852741901
1338,1.0279039,1.0316765,1.0009222,0.934458091,0.937887727,0.852625206
1339,1.0283116,1.0322945,1.0018597,0.934828727,0.938449545,0.85313595
1340,1.0275939,1.0312868,0.99744982,0.934176273,0.937533455,0.852303141
1341,1.0276366,1.0319178,1.0008701,0.934215091,0.938107091,0.852824628
1342,1.0281247,1.0314543,1.0010804,0.934658818,0.937685727,0.85244157
1343,1.0275832,1.0321685,1.0007551,0.934166545,0.938335,0.853031818
1344,1.0282071,1.031252,1.0000935,0.934733727,0.937501818,0.85227438
1345,1.0278901,1.0313671,1.0008115,0.934445545,0.937606455,0.852369505
1346,1.0271082,1.031087,1.0003148,0.933734727,0.937351818,0.852138016
1347,1.0274326,1.0307213,0.99934685,0.934029636,0.937019364,0.851835785
1348,1.0278959,1.031725,0.99986279,0.934450818,0.937931818,0.852665289
1349,1.0273788,1.0305635,0.9997524,0.933980727,0.936875909,0.851705372
1350,1.0272987,1.0317669,0.99926805,0.933907909,0.937969909,0.852699917
1351,1.0280541,1.0312271,0.99873924,0.934594636,0.937479182,0.852253802
1352,1.0265863,1.0310606,0.99783379,0.933260273,0.937327818,0.852116198
1353,1.0275166,1.0305547,0.99879944,0.934106,0.936867909,0.851698099
1354,1.0265932,1.0310587,0.99789757,0.933266545,0.937326091,0.852114628
1355,1.027112,1.0306314,0.99815124,0.933738182,0.936937636,0.851761487
1356,1.0269115,1.0315363,0.99806029,0.933555909,0.937760273,0.852509339
1357,1.0265685,1.0307848,0.99766552,0.933244091,0.937077091,0.851888265
1358,1.0269048,1.0307701,0.99727309,0.933549818,0.937063727,0.851876115
1359,1.0273907,1.0310702,0.99763399,0.933991545,0.937336545,0.852124132
1360,1.0276653,1.0308146,0.99681652,0.934241182,0.937104182,0.851912893
1361,1.0273081,1.0302176,0.99444652,0.933916455,0.936561455,0.851419505
1362,1.0273622,1.0306761,0.99605775,0.933965636,0.936978273,0.85179843
1363,1.0271488,1.031183,0.9963147,0.933771636,0.937439091,0.852217355
1364,1.0270027,1.0304635,0.99648488,0.933638818,0.936785,0.851622727
1365,1.0268055,1.0308586,0.99545807,0.933459545,0.937144182,0.851949256
1366,1.0272493,1.0307649,0.99579167,0.933863,0.937059,0.851871818
1367,1.0266528,1.0305285,0.99502516,0.933320727,0.936844091,0.851676446
1368,1.0270065,1.0303171,0.99181348,0.933642273,0.936651909,0.851501735
1369,1.0265759,1.0302498,0.99546164,0.933250818,0.936590727,0.851446115
1370,1.0272499,1.03036,0.99576896,0.933863545,0.936690909,0.85153719
1371,1.0263666,1.0297768,0.99412346,0.933060545,0.936160727,0.851055206
1372,1.026831,1.0298196,0.99487811,0.933482727,0.936199636,0.851090578
1373,1.0266589,1.0295204,0.99496239,0.933326273,0.935927636,0.850843305
1374,1.0245018,1.0299848,0.99427974,0.931365273,0.936349818,0.851227107
1375,1.026451,1.0291579,0.99358433,0.933137273,0.935598091,0.850543719
1376,1.0259423,1.030322,0.99208653,0.932674818,0.936656364,0.851505785
1377,1.025611,1.0290662,0.9935376,0.932373636,0.935514727,0.850467934
1378,1.0261098,1.0296173,0.99298441,0.932827091,0.936015727,0.850923388
1379,1.0263411,1.0300845,0.99271309,0.933037364,0.936440455,0.851309505
1380,1.0260199,1.030539,0.99275571,0.932745364,0.936853636,0.851685124
1381,1.0258373,1.0295573,0.99274832,0.932579364,0.935961182,0.850873802
1382,1.0260608,1.0302383,0.99267232,0.932782545,0.936580273,0.851436612
1383,1.0261706,1.0298718,0.99191099,0.932882364,0.936247091,0.851133719
1384,1.0260535,1.0297801,0.99183387,0.932775909,0.936163727,0.851057934
1385,1.0259348,1.0299908,0.99118376,0.932668,0.936355273,0.851232066
1386,1.0263116,1.0295258,0.99143147,0.933010545,0.935932545,0.850847768
1387,1.0257158,1.0301282,0.9906069,0.932468909,0.936480182,0.85134562
1388,1.0254208,1.0293676,0.99127656,0.932200727,0.935788727,0.850717025
1389,1.0264375,1.0294658,0.99121708,0.933125,0.935878,0.850798182
1390,1.0257053,1.0287009,0.98985058,0.932459364,0.935182636,0.850166033
1391,1.0258257,1.0290278,0.99036753,0.932568818,0.935479818,0.850436198
1392,1.0249221,1.0292792,0.99001557,0.931747364,0.935708364,0.850643967
1393,1.0260297,1.0296731,0.99015802,0.932754273,0.936066455,0.850969505
1394,1.0253787,1.029106,0.9891482,0.932162455,0.935550909,0.850500826
1395,1.0253525,1.0294513,0.98954266,0.932138636,0.935864818,0.850786198
1396,1.0255243,1.0291955,0.98935419,0.932294818,0.935632273,0.850574794
1397,1.0253754,1.0293881,0.98808587,0.932159455,0.935807364,0.850733967
1398,1.0256701,1.0295752,0.98878169,0.932427364,0.935977455,0.850888595
1399,1.0253344,1.0289313,0.98872077,0.932122182,0.935392091,0.850356446
1400,1.0254248,1.0293621,0.98910844,0.932204364,0.935783727,0.850712479
1401,1.0246685,1.028491,0.9883585,0.931516818,0.934991818,0.849992562
1402,1.0256468,1.0289365,0.98805439,0.932406182,0.935396818,0.850360744
1403,1.0255796,1.0290294,0.9885475,0.932345091,0.935481273,0.850437521
1404,1.0245739,1.0284319,0.98514915,0.931430818,0.934938091,0.849943719
1405,1.0246276,1.0287442,0.9875586,0.931479636,0.935222,0.850201818
1406,1.0241002,1.0285366,0.98771691,0.931000182,0.935033273,0.850030248
1407,1.0249094,1.0289112,0.98737991,0.931735818,0.935373818,0.850339835
1408,1.0245216,1.0287904,0.98646945,0.931383273,0.935264,0.85024
1409,1.0245167,1.0286435,0.98688895,0.931378818,0.935130455,0.850118595
1410,1.0248429,1.0286974,0.98687041,0.931675364,0.935179455,0.850163141
1411,1.0243734,1.0286633,0.9865278,0.931248545,0.935148455,0.850134959
1412,1.0249426,1.0278261,0.98564827,0.931766,0.934387364,0.849443058
1413,1.0246351,1.0289536,0.98616183,0.931486455,0.935412364,0.850374876
1414,1.0251849,1.0280058,0.98542672,0.931986273,0.934550727,0.84959157
1415,1.024246,1.0282787,0.9848538,0.931132727,0.934798818,0.849817107
1416,1.0246856,1.0283644,0.98528773,0.931532364,0.934876727,0.849887934
1417,1.0241274,1.0283749,0.98496467,0.931024909,0.934886273,0.849896612
1418,1.0246822,1.0282533,0.98543847,0.931529273,0.934775727,0.849796115
1419,1.0247151,1.0287764,0.98418069,0.931559182,0.935251273,0.85022843
1420,1.0249088,1.0274892,0.98503083,0.931735273,0.934081091,0.849164628
1421,1.0237459,1.0282109,0.9845922,0.930678091,0.934737182,0.849761075
1422,1.0250412,1.0280832,0.9835797,0.931855636,0.934621091,0.849655537
1423,1.0244527,1.0287669,0.98345953,0.931320636,0.935242636,0.850220578
1424,1.0244859,1.0278261,0.98432076,0.931350818,0.934387364,0.849443058
1425,1.0237856,1.0280502,0.98397166,0.930714182,0.934591091,0.849628265
1426,1.0245632,1.0282695,0.98326898,0.931421091,0.934790455,0.849809505
1427,1.0247396,1.027068,0.98314393,0.931581455,0.933698182,0.848816529
1428,1.0237739,1.0272042,0.98303133,0.930703545,0.933822,0.848929091
1429,1.0236126,1.0271782,0.98343706,0.930556909,0.933798364,0.848907604
1430,1.0239537,1.0277042,0.98242712,0.930867,0.934276545,0.849342314
1431,1.0234786,1.026971,0.98298365,0.930435091,0.93361,0.848736364
1432,1.0235933,1.0272659,0.98309141,0.930539364,0.933878091,0.848980083
1433,1.0236168,1.0269203,0.98207051,0.930560727,0.933563909,0.848694463
1434,1.0239851,1.0279959,0.98217028,0.930895545,0.934541727,0.849583388
1435,1.0238551,1.0275493,0.98210955,0.930777364,0.934135727,0.849214297
1436,1.023506,1.0272434,0.98240119,0.93046,0.933857636,0.848961487
1437,1.0236294,1.0273529,0.98087424,0.930572182,0.933957182,0.849051984
1438,1.0234827,1.0271772,0.98168236,0.930438818,0.933797455,0.848906777
1439,1.023388,1.0270984,0.98088473,0.930352727,0.933725818,0.848841653
1440,1.0238773,1.0276227,0.98094827,0.930797545,0.934202455,0.849274959
1441,1.0235738,1.0265985,0.98072535,0.930521636,0.933271364,0.848428513
1442,1.0229841,1.0273786,0.98010612,0.929985545,0.933980545,0.849073223
1443,1.0234672,1.0270351,0.98101395,0.930424727,0.933668273,0.848789339
1444,1.0232198,1.0267189,0.98036736,0.930199818,0.933380818,0.848528016
1445,1.0226631,1.0267805,0.98016137,0.929693727,0.933436818,0.848578925
1446,1.0235773,1.0269941,0.9797309,0.930524818,0.933631,0.848755455
1447,1.0231858,1.0274993,0.98004466,0.930168909,0.934090273,0.849172975
1448,1.0225279,1.0269536,0.97980529,0.929570818,0.933594182,0.848721984
1449,1.0226554,1.0267998,0.97991604,0.929686727,0.933454364,0.848594876
1450,1.0227031,1.0260874,0.97949576,0.929730091,0.932806727,0.848006115
1451,1.023144,1.0272931,0.97839892,0.930130909,0.933902818,0.849002562
1452,1.022886,1.0265026,0.97781497,0.929896364,0.933184182,0.848349256
1453,1.023042,1.0265422,0.97891933,0.930038182,0.933220182,0.848381984
1454,1.0226864,1.0258214,0.97829092,0.929714909,0.932564909,0.847786281
1455,1.0216001,1.0258046,0.9775396,0.928727364,0.932549636,0.847772396
1456,1.0224839,1.0262476,0.97822696,0.929530818,0.932952364,0.848138513
1457,1.0224649,1.0264162,0.97764057,0.929513545,0.933105636,0.848277851
1458,1.0227383,1.0254173,0.97781163,0.929762091,0.932197545,0.847452314
1459,1.0226715,1.0257726,0.97728664,0.929701364,0.932520545,0.84774595
1460,1.0226378,1.0256873,0.97705716,0.929670727,0.932443,0.847675455
1461,1.0225648,1.0259576,0.97716218,0.929604364,0.932688727,0.847898843
1462,1.0217556,1.0255809,0.97696584,0.928868727,0.932346273,0.847587521
1463,1.0224646,1.0255976,0.97690713,0.929513273,0.932361455,0.847601323
1464,1.0221754,1.0263109,0.97647494,0.929250364,0.933009909,0.848190826
1465,1.0216383,1.0255805,0.97648299,0.928762091,0.932345909,0.84758719
1466,1.0223098,1.0256603,0.97551203,0.929372545,0.932418455,0.847653141
1467,1.0217149,1.0256364,0.97620654,0.928831727,0.932396727,0.847633388
1468,1.0222703,1.0257616,0.97604275,0.929336636,0.932510545,0.847736859
1469,1.0221593,1.0253412,0.97543639,0.929235727,0.932128364,0.847389422
1470,1.0222913,1.026611,0.97535706,0.929355727,0.933282727,0.848438843
