Cycle,Battery#1,Battery#2,#1_SOH,#2_SOH,,,,
1398,1.0256701,1.0295752,0.932427364,0.935977455,,,,
1399,1.0253344,1.0289313,0.932122182,0.935392091,,,,
1400,1.0254248,1.0293621,0.932204364,0.935783727,,,,
1401,1.0246685,1.028491,0.931516818,0.934991818,,,,
1402,1.0256468,1.0289365,0.932406182,0.935396818,,,,
1403,1.0255796,1.0290294,0.932345091,0.935481273,,,,
1404,1.0245739,1.0284319,0.931430818,0.934938091,,,,
1405,1.0246276,1.0287442,0.931479636,0.935222,,,,
1406,1.0241002,1.0285366,0.931000182,0.935033273,,,,
1407,1.0249094,1.0289112,0.931735818,0.935373818,,,,
1408,1.0245216,1.0287904,0.931383273,0.935264,,,,
1409,1.0245167,1.0286435,0.931378818,0.935130455,,,,
1410,1.0248429,1.0286974,0.931675364,0.935179455,,,,
1411,1.0243734,1.0286633,0.931248545,0.935148455,,,,
1412,1.0249426,1.0278261,0.931766,0.934387364,,,,
1413,1.0246351,1.0289536,0.931486455,0.935412364,,,,
1414,1.0251849,1.0280058,0.931986273,0.934550727,,,,
1415,1.024246,1.0282787,0.931132727,0.934798818,,,,
1416,1.0246856,1.0283644,0.931532364,0.934876727,,,,
1417,1.0241274,1.0283749,0.931024909,0.934886273,,,,
1418,1.0246822,1.0282533,0.931529273,0.934775727,,,,
1419,1.0247151,1.0287764,0.931559182,0.935251273,,,,
1420,1.0249088,1.0274892,0.931735273,0.934081091,,,,
1421,1.0237459,1.0282109,0.930678091,0.934737182,,,,
1422,1.0250412,1.0280832,0.931855636,0.934621091,,,,
1423,1.0244527,1.0287669,0.931320636,0.935242636,,,,
1424,1.0244859,1.0278261,0.931350818,0.934387364,,,,
1425,1.0237856,1.0280502,0.930714182,0.934591091,,,,
1426,1.0245632,1.0282695,0.931421091,0.934790455,,,,
1427,1.0247396,1.027068,0.931581455,0.933698182,,,,
1428,1.0237739,1.0272042,0.930703545,0.933822,,,,
1429,1.0236126,1.0271782,0.930556909,0.933798364,,,,
1430,1.0239537,1.0277042,0.930867,0.934276545,,,,
1431,1.0234786,1.026971,0.930435091,0.93361,,,,
1432,1.0235933,1.0272659,0.930539364,0.933878091,,,,
1433,1.0236168,1.0269203,0.930560727,0.933563909,,,,
1434,1.0239851,1.0279959,0.930895545,0.934541727,,,,
1435,1.0238551,1.0275493,0.930777364,0.934135727,,,,
1436,1.023506,1.0272434,0.93046,0.933857636,,,,
1437,1.0236294,1.0273529,0.930572182,0.933957182,,,,
1438,1.0234827,1.0271772,0.930438818,0.933797455,,,,
1439,1.023388,1.0270984,0.930352727,0.933725818,,,,
1440,1.0238773,1.0276227,0.930797545,0.934202455,,,,
1441,1.0235738,1.0265985,0.930521636,0.933271364,,,,
1442,1.0229841,1.0273786,0.929985545,0.933980545,,,,
1443,1.0234672,1.0270351,0.930424727,0.933668273,,,,
1444,1.0232198,1.0267189,0.930199818,0.933380818,,,,
1445,1.0226631,1.0267805,0.929693727,0.933436818,,,,
1446,1.0235773,1.0269941,0.930524818,0.933631,,,,
1447,1.0231858,1.0274993,0.930168909,0.934090273,,,,
1448,1.0225279,1.0269536,0.929570818,0.933594182,,,,
1449,1.0226554,1.0267998,0.929686727,0.933454364,,,,
1450,1.0227031,1.0260874,0.929730091,0.932806727,,,,
1451,1.023144,1.0272931,0.930130909,0.933902818,,,,
1452,1.022886,1.0265026,0.929896364,0.933184182,,,,
1453,1.023042,1.0265422,0.930038182,0.933220182,,,,
1454,1.0226864,1.0258214,0.929714909,0.932564909,,,,
1455,1.0216001,1.0258046,0.928727364,0.932549636,,,,
1456,1.0224839,1.0262476,0.929530818,0.932952364,,,,
1457,1.0224649,1.0264162,0.929513545,0.933105636,,,,
1458,1.0227383,1.0254173,0.929762091,0.932197545,,,,
1459,1.0226715,1.0257726,0.929701364,0.932520545,,,,
1460,1.0226378,1.0256873,0.929670727,0.932443,,,,
1461,1.0225648,1.0259576,0.929604364,0.932688727,,,,
1462,1.0217556,1.0255809,0.928868727,0.932346273,,,,
1463,1.0224646,1.0255976,0.929513273,0.932361455,,,,
1464,1.0221754,1.0263109,0.929250364,0.933009909,,,,
1465,1.0216383,1.0255805,0.928762091,0.932345909,,,,
1466,1.0223098,1.0256603,0.929372545,0.932418455,,,,
1467,1.0217149,1.0256364,0.928831727,0.932396727,,,,
1468,1.0222703,1.0257616,0.929336636,0.932510545,,,,
1469,1.0221593,1.0253412,0.929235727,0.932128364,,,,
1470,1.0222913,1.026611,0.929355727,0.933282727,,,,
1471,1.0216177,1.0257146,0.928743364,0.932467818,,,,
1472,1.0217296,1.0250424,0.928845091,0.931856727,,,,
1473,1.0213928,1.0258139,0.928538909,0.932558091,,,,
1474,1.0226138,1.0249144,0.929648909,0.931740364,,,,
1475,1.0212605,1.0255864,0.928418636,0.932351273,,,,
1476,1.0215992,1.0252806,0.928726545,0.932073273,,,,
1477,1.0219711,1.0252163,0.929064636,0.932014818,,,,
1478,1.0211543,1.025515,0.928322091,0.932286364,,,,
1479,1.0207189,1.0246938,0.927926273,0.931539818,,,,
1480,1.0216668,1.0254173,0.928788,0.932197545,,,,
1481,1.0213025,1.0245072,0.928456818,0.931370182,,,,
1482,1.0210115,1.024708,0.928192273,0.931552727,,,,
1483,1.0206294,1.0249387,0.927844909,0.931762455,,,,
1484,1.0211955,1.0246603,0.928359545,0.931509364,,,,
1485,1.0211813,1.0243076,0.928346636,0.931188727,,,,
1486,1.0207127,1.02,0.927920636,0.927272727,,,,
1487,1.0210477,1.0213555,0.928225182,0.928505,,,,
1488,1.0211813,1.0230404,0.928346636,0.930036727,,,,
1489,1.0194792,1.0228504,0.926799273,0.929864,,,,
1490,1.0163956,1.0228443,0.923996,0.929858455,,,,
1491,1.0176576,1.0231909,0.925143273,0.930173545,,,,
1492,1.0175822,1.0225579,0.925074727,0.929598091,,,,
1493,1.0185145,1.0235174,0.925922273,0.930470364,,,,
1494,1.0186654,1.0226854,0.926059455,0.929714,,,,
1495,1.0188682,1.0235111,0.926243818,0.930464636,,,,
1496,1.0190433,1.0227978,0.926403,0.929816182,,,,
1497,1.0186572,1.0231922,0.926052,0.930174727,,,,
1498,1.0191753,1.0230911,0.926523,0.930082818,,,,
1499,1.0189898,1.0227362,0.926354364,0.929760182,,,,
1500,1.0190653,1.0229722,0.926423,0.929974727,,,,
1501,1.0190102,1.0229044,0.926372909,0.929913091,,,,
1502,1.0194759,1.0232716,0.926796273,0.930246909,,,,
1503,1.0184171,1.0230365,0.925833727,0.930033182,,,,
1504,1.0189571,1.0232133,0.926324636,0.930193909,,,,
1505,1.0175906,1.022977,0.925082364,0.929979091,,,,
1506,1.0185077,1.0224342,0.925916091,0.929485636,,,,
1507,1.0189956,1.0226207,0.926359636,0.929655182,,,,
1508,1.018777,1.0226929,0.926160909,0.929720818,,,,
1509,1.0182748,1.0226682,0.925704364,0.929698364,,,,
1510,1.0182904,1.0222707,0.925718545,0.929337,,,,
1511,1.0177872,1.0227689,0.925261091,0.929789909,,,,
1512,1.0183622,1.0225612,0.925783818,0.929601091,,,,
1513,1.0182025,1.0221566,0.925638636,0.929233273,,,,
1514,1.0185051,1.0227152,0.925913727,0.929741091,,,,
1515,1.0181774,1.0224893,0.925615818,0.929535727,,,,
1516,1.0182589,1.0219414,0.925689909,0.929037636,,,,
1517,1.0184885,1.022154,0.925898636,0.929230909,,,,
1518,1.0184054,1.0218014,0.925823091,0.928910364,,,,
1519,1.0186421,1.0226822,0.926038273,0.929711091,,,,
1520,1.0179775,1.0217419,0.925434091,0.928856273,,,,
1521,1.0177778,1.0223367,0.925252545,0.929397,,,,
1522,1.0180359,1.0217508,0.925487182,0.928864364,,,,
1523,1.0179868,1.0220836,0.925442545,0.929166909,,,,
1524,1.0181509,1.0218213,0.925591727,0.928928455,,,,
1525,1.0180095,1.0217452,0.925463182,0.928859273,,,,
1526,1.0177699,1.0214685,0.925245364,0.928607727,,,,
1527,1.0179834,1.0221164,0.925439455,0.929196727,,,,
1528,1.0180198,1.020956,0.925472545,0.928141818,,,,
1529,1.0181694,1.0219636,0.925608545,0.929057818,,,,
1530,1.0172819,1.020759,0.924801727,0.927962727,,,,
1531,1.0169125,1.0213767,0.924465909,0.928524273,,,,
1532,1.0171487,1.0210311,0.924680636,0.928210091,,,,
1533,1.0178063,1.0214309,0.925278455,0.928573545,,,,
1534,1.0172101,1.0202391,0.924736455,0.927490091,,,,
1535,1.0178132,1.0207205,0.925284727,0.927927727,,,,
1536,1.0167615,1.0202888,0.924328636,0.927535273,,,,
1537,1.016808,1.0205387,0.924370909,0.927762455,,,,
1538,1.0167358,1.0205506,0.924305273,0.927773273,,,,
1539,1.0165219,1.0198271,0.924110818,0.927115545,,,,
1540,1.0163256,1.0203885,0.923932364,0.927625909,,,,
1541,1.0164592,1.0205106,0.924053818,0.927736909,,,,
1542,1.0165538,1.0207595,0.924139818,0.927963182,,,,
1543,1.017498,1.0199168,0.924998182,0.927197091,,,,
1544,1.0167251,1.0203085,0.924295545,0.927553182,,,,
1545,1.0165231,1.0197426,0.924111909,0.927038727,,,,
1546,1.0166751,1.0207217,0.924250091,0.927928818,,,,
1547,1.0155405,1.0192007,0.923218636,0.926546091,,,,
1548,1.0160604,1.0205425,0.923691273,0.927765909,,,,
1549,1.0160152,1.0199018,0.923650182,0.927183455,,,,
1550,1.0168598,1.0199999,0.924418,0.927272636,,,,
1551,1.0156937,1.0197142,0.923357909,0.927012909,,,,
1552,1.015891,1.0198424,0.923537273,0.927129455,,,,
1553,1.01578,1.0194075,0.923436364,0.926734091,,,,
1554,1.0157512,1.0194262,0.923410182,0.926751091,,,,
1555,1.0159792,1.0185657,0.923617455,0.925968818,,,,
1556,1.0165501,1.0198973,0.924136455,0.927179364,,,,
1557,1.0155154,1.0189385,0.923195818,0.926307727,,,,
1558,1.0162475,1.0196185,0.923861364,0.926925909,,,,
1559,1.0151594,1.0191919,0.922872182,0.926538091,,,,
1560,1.0157059,1.0192118,0.923369,0.926556182,,,,
1561,1.015661,1.0183805,0.923328182,0.925800455,,,,
1562,1.0159038,1.0193312,0.923548909,0.926664727,,,,
1563,1.0157357,1.0188298,0.923396091,0.926208909,,,,
1564,1.0157437,1.0188515,0.923403364,0.926228636,,,,
1565,1.0144452,1.0188355,0.922222909,0.926214091,,,,
1566,1.0152993,1.0181253,0.922999364,0.925568455,,,,
1567,1.0142639,1.0183078,0.922058091,0.925734364,,,,
1568,1.0148338,1.0181099,0.922576182,0.925554455,,,,
1569,1.0147072,1.0189581,0.922461091,0.926325545,,,,
1570,1.0142347,1.018268,0.922031545,0.925698182,,,,
1571,1.0149177,1.0187452,0.922652455,0.926132,,,,
1572,1.0147225,1.0178365,0.922475,0.925305909,,,,
1573,1.0143239,1.0183461,0.922112636,0.925769182,,,,
1574,1.013661,1.0184375,0.92151,0.925852273,,,,
1575,1.0150855,1.0184702,0.922805,0.925882,,,,
1576,1.0143658,1.0174255,0.922150727,0.924932273,,,,
1577,1.0149603,1.0182062,0.922691182,0.925642,,,,
1578,1.013209,1.0175929,0.921099091,0.925084455,,,,
1579,1.0141103,1.018141,0.921918455,0.925582727,,,,
1580,1.0133728,1.0182498,0.921248,0.925681636,,,,
1581,1.0123389,1.0179358,0.920308091,0.925396182,,,,
1582,1.0135411,1.0174617,0.921401,0.924965182,,,,
1583,1.0130851,1.0178914,0.920986455,0.925355818,,,,
1584,1.0141714,1.0171791,0.921974,0.924708273,,,,
1585,1.0134491,1.0174502,0.921317364,0.924954727,,,,
1586,1.0135752,1.0175066,0.921432,0.925006,,,,
1587,1.01323,1.0176808,0.921118182,0.925164364,,,,
1588,1.0131032,1.0174097,0.921002909,0.924917909,,,,
1589,1.013225,1.0173799,0.921113636,0.924890818,,,,
1590,1.0137354,1.0164136,0.921577636,0.924012364,,,,
1591,1.0129459,1.0167317,0.920859909,0.924301545,,,,
1592,1.0129673,1.016126,0.920879364,0.923750909,,,,
1593,1.0134876,1.0167166,0.921352364,0.924287818,,,,
1594,1.0126582,1.0157316,0.920598364,0.923392364,,,,
1595,1.0115581,1.0164766,0.919598273,0.924069636,,,,
1596,1.0120901,1.0163131,0.920081909,0.923921,,,,
1597,1.0120436,1.0168849,0.920039636,0.924440818,,,,
1598,1.0122299,1.0162821,0.920209,0.923892818,,,,
1599,1.0112799,1.0164878,0.919345364,0.924079818,,,,
1600,1.0110579,1.0160534,0.919143545,0.923684909,,,,
1601,1.011242,1.0161586,0.919310909,0.923780545,,,,
1602,1.0115076,1.0157746,0.919552364,0.923431455,,,,
1603,1.0111967,1.0165087,0.919269727,0.924098818,,,,
1604,1.0115925,1.0155911,0.919629545,0.923264636,,,,
1605,1.0116227,1.0160477,0.919657,0.923679727,,,,
1606,1.0111585,1.0154289,0.919235,0.923117182,,,,
1607,1.010343,1.0160849,0.918493636,0.923713545,,,,
1608,1.0100933,1.0153512,0.918266636,0.923046545,,,,
1609,1.0106955,1.0161248,0.918814091,0.923749818,,,,
1610,1.0105407,1.0151547,0.918673364,0.922867909,,,,
1611,1.0099734,1.0155672,0.918157636,0.923242909,,,,
1612,1.0100801,1.0144268,0.918254636,0.922206182,,,,
1613,1.0098894,1.0154381,0.918081273,0.923125545,,,,
1614,1.0100875,1.0151402,0.918261364,0.922854727,,,,
1615,1.0101728,1.0155333,0.918338909,0.923212091,,,,
1616,1.009624,1.0150341,0.91784,0.922758273,,,,
1617,1.0098299,1.0156794,0.918027182,0.923344909,,,,
1618,1.009478,1.0149231,0.917707273,0.922657364,,,,
1619,1.0091114,1.0147359,0.917374,0.922487182,,,,
1620,1.0080736,1.0144906,0.916430545,0.922264182,,,,
1621,1.0090902,1.0148787,0.917354727,0.922617,,,,
1622,1.0079798,1.0141841,0.916345273,0.921985545,,,,
1623,1.0079834,1.015118,0.916348545,0.922834545,,,,
1624,1.0081513,1.0139184,0.916501182,0.921744,,,,
1625,1.0075845,1.0140125,0.915985909,0.921829545,,,,
1626,1.0080173,1.0145292,0.916379364,0.922299273,,,,
1627,1.0075269,1.0138336,0.915933545,0.921666909,,,,
1628,1.0078169,1.0139855,0.916197182,0.921805,,,,
1629,1.0067855,1.0145112,0.915259545,0.922282909,,,,
1630,1.006685,1.0138748,0.915168182,0.921704364,,,,
1631,1.0072321,1.0130554,0.915665545,0.920959455,,,,
1632,1.0072069,1.0138142,0.915642636,0.921649273,,,,
1633,1.006034,1.0136436,0.914576364,0.921494182,,,,
1634,1.0069524,1.0140054,0.915411273,0.921823091,,,,
1635,1.0062804,1.0137329,0.914800364,0.921575364,,,,
1636,1.0053356,1.0130887,0.913941455,0.920989727,,,,
1637,1.0057939,1.0137907,0.914358091,0.921627909,,,,
1638,1.0055695,1.0135242,0.914154091,0.921385636,,,,
1639,1.0059394,1.0130773,0.914490364,0.920979364,,,,
1640,1.0049832,1.012598,0.913621091,0.920543636,,,,
1641,1.0055203,1.0127112,0.914109364,0.920646545,,,,
1642,1.0051024,1.0125865,0.913729455,0.920533182,,,,
1643,1.0053262,1.0128182,0.913932909,0.920743818,,,,
1644,1.0043484,1.0129113,0.913044,0.920828455,,,,
1645,1.0046306,1.0123423,0.913300545,0.920311182,,,,
1646,1.0042611,1.0121855,0.912964636,0.920168636,,,,
1647,1.0038694,1.0122573,0.912608545,0.920233909,,,,
1648,1.0043242,1.0128236,0.913022,0.920748727,,,,
1649,1.0035504,1.01149,0.912318545,0.919536364,,,,
1650,1.0039333,1.0123649,0.912666636,0.920331727,,,,
1651,1.0033125,1.0110065,0.912102273,0.919096818,,,,
1652,1.003557,1.0119777,0.912324545,0.919979727,,,,
1653,1.0028021,1.0117108,0.911638273,0.919737091,,,,
1654,1.0025735,1.0113078,0.911430455,0.919370727,,,,
1655,1.0028256,1.0115589,0.911659636,0.919599,,,,
1656,1.002926,1.011569,0.911750909,0.919608182,,,,
1657,1.0020164,1.0108343,0.910924,0.918940273,,,,
1658,1.0023618,1.0116559,0.911238,0.919687182,,,,
1659,1.0010352,1.010476,0.910032,0.918614545,,,,
1660,1.0018111,1.0115079,0.910737364,0.919552636,,,,
1661,1.0020936,1.0110799,0.910994182,0.919163545,,,,
1662,1.0020152,1.011584,0.910922909,0.919621818,,,,
1663,1.0009626,1.0112375,0.909966,0.919306818,,,,
1664,1.0004146,1.0107599,0.909467818,0.918872636,,,,
1665,1.0014971,1.0110749,0.910451909,0.919159,,,,
1666,1.0015229,1.0110109,0.910475364,0.919100818,,,,
1667,1.0012221,1.0103165,0.910201909,0.918469545,,,,
1668,1.0004447,1.0099584,0.909495182,0.918144,,,,
1669,1.000392,1.0107962,0.909447273,0.918905636,,,,
1670,1.0005742,1.0098246,0.909612909,0.918022364,,,,
1671,1.000224,1.0103302,0.909294545,0.918482,,,,
1672,1.0000967,1.0103519,0.909178818,0.918501727,,,,
1673,0.99955875,1.0100344,0.908689773,0.918213091,,,,
1674,0.99949032,1.0099204,0.908627564,0.918109455,,,,
1675,0.99909937,1.0095574,0.908272155,0.917779455,,,,
1676,0.99919707,1.0098917,0.908360973,0.918083364,,,,
1677,0.99910778,1.0093709,0.9082798,0.917609909,,,,
1678,0.9992094,1.0091932,0.908372182,0.917448364,,,,
1679,0.99854881,1.0096793,0.907771645,0.917890273,,,,
1680,0.99898684,1.0087463,0.908169855,0.917042091,,,,
1681,0.99876261,1.0091797,0.907966009,0.917436091,,,,
1682,0.99830812,1.008462,0.907552836,0.916783636,,,,
1683,0.99795735,1.0089757,0.907233955,0.917250636,,,,
1684,0.99826276,1.0089679,0.9075116,0.917243545,,,,
1685,0.99775839,1.0090668,0.907053082,0.917333455,,,,
1686,0.99746293,1.0086311,0.906784482,0.916937364,,,,
1687,0.99770266,1.0084412,0.907002418,0.916764727,,,,
1688,0.9971838,1.0084263,0.906530727,0.916751182,,,,
1689,0.99639505,1.0084581,0.905813682,0.916780091,,,,
1690,0.99702108,1.0081867,0.9063828,0.916533364,,,,
1691,0.99643272,1.008435,0.905847927,0.916759091,,,,
1692,0.99689502,1.0081425,0.9062682,0.916493182,,,,
1693,0.99621522,1.0074006,0.9056502,0.915818727,,,,
1694,0.99679726,1.0076258,0.906179327,0.916023455,,,,
1695,0.99617088,1.0070053,0.905609891,0.915459364,,,,
1696,0.9957273,1.007215,0.905206636,0.91565,,,,
1697,0.99611938,1.0077448,0.905563073,0.916131636,,,,
1698,0.99573821,1.0066725,0.905216555,0.915156818,,,,
1699,0.99541235,1.0071906,0.904920318,0.915627818,,,,
1700,0.99503678,1.0068792,0.904578891,0.915344727,,,,
1701,0.99457145,1.0066273,0.904155864,0.915115727,,,,
1702,0.99517852,1.006914,0.904707745,0.915376364,,,,
1703,0.99479771,1.0064865,0.904361555,0.914987727,,,,
1704,0.99427837,1.0066494,0.903889427,0.915135818,,,,
1705,0.99414909,1.0065129,0.9037719,0.915011727,,,,
1706,0.99475348,1.0064186,0.904321345,0.914926,,,,
1707,0.99394572,1.0055869,0.903587018,0.914169909,,,,
1708,0.9941864,1.0057715,0.903805818,0.914337727,,,,
1709,0.9937554,1.0048647,0.903414,0.913513364,,,,
1710,0.99327093,1.0050478,0.902973573,0.913679818,,,,
1711,0.99311709,1.0048521,0.902833718,0.913501909,,,,
1712,0.99284142,1.0047873,0.902583109,0.913443,,,,
1713,0.99220115,1.0046283,0.902001045,0.913298455,,,,
1714,0.99247169,1.0050535,0.902246991,0.913685,,,,
1715,0.99270159,1.0045005,0.902455991,0.913182273,,,,
1716,0.99262393,1.0049107,0.902385391,0.913555182,,,,
1717,0.99207985,1.0049213,0.901890773,0.913564818,,,,
1718,0.99145716,1.0038596,0.901324691,0.912599636,,,,
1719,0.99204165,1.0041546,0.901856045,0.912867818,,,,
1720,0.9926582,1.004027,0.902416545,0.912751818,,,,
1721,0.99143791,1.0041686,0.901307191,0.912880545,,,,
1722,0.99195206,1.0035081,0.9017746,0.912280091,,,,
1723,0.99165225,1.0037708,0.901502045,0.912518909,,,,
1724,0.99142283,1.0030658,0.901293482,0.911878,,,,
1725,0.99102724,1.0024719,0.900933855,0.911338091,,,,
1726,0.99150312,1.0034338,0.901366473,0.912212545,,,,
1727,0.99095613,1.0023758,0.900869209,0.911250727,,,,
1728,0.9908855,1.0023283,0.900805,0.911207545,,,,
1729,0.99062365,1.002827,0.900566955,0.911660909,,,,
1730,0.99049044,1.0022618,0.900445855,0.911147091,,,,
1731,0.99037904,1.0021118,0.900344582,0.911010727,,,,
1732,0.99013937,1.0014333,0.9001267,0.910393909,,,,
1733,0.98973781,1.001864,0.899761645,0.910785455,,,,
1734,0.99005067,1.0017538,0.900046064,0.910685273,,,,
1735,0.98965001,1.0013303,0.899681827,0.910300273,,,,
1736,0.98978961,1.0005503,0.899808736,0.909591182,,,,
1737,0.98983729,1.0013942,0.899852082,0.910358364,,,,
1738,0.98877555,1.0005395,0.898886864,0.909581364,,,,
1739,0.9887566,1.0005416,0.898869636,0.909583273,,,,
1740,0.98872948,1.0005405,0.898844982,0.909582273,,,,
1741,0.98913628,1.0002009,0.8992148,0.909273545,,,,
1742,0.98863119,1.0001327,0.898755627,0.909211545,,,,
1743,0.98856145,1.0003366,0.898692227,0.909396909,,,,
1744,0.9881959,0.99961144,0.898359909,0.908737673,,,,
1745,0.98794681,0.99931276,0.898133464,0.908466145,,,,
1746,0.98757195,0.99936402,0.897792682,0.908512745,,,,
1747,0.98733771,0.99934924,0.897579736,0.908499309,,,,
1748,0.98724157,0.99927378,0.897492336,0.908430709,,,,
1749,0.98674387,0.99875438,0.897039882,0.907958527,,,,
1750,0.98689312,0.99929047,0.897175564,0.908445882,,,,
1751,0.98674011,0.99841666,0.897036464,0.907651509,,,,
1752,0.986426,0.99818498,0.896750909,0.907440891,,,,
1753,0.98672301,0.99835885,0.897020918,0.907598955,,,,
1754,0.98629969,0.99815118,0.896636082,0.907410164,,,,
1755,0.98641437,0.99822271,0.896740336,0.907475191,,,,
1756,0.98652822,0.99778628,0.896843836,0.907078436,,,,
1757,0.98579174,0.99786901,0.896174309,0.907153645,,,,
1758,0.98590881,0.99754888,0.896280736,0.906862618,,,,
1759,0.98599082,0.99769884,0.896355291,0.906998945,,,,
1760,0.98543066,0.997361,0.895846055,0.906691818,,,,
1761,0.98598886,0.99727607,0.896353509,0.906614609,,,,
1762,0.98524892,0.9969334,0.895680836,0.906303091,,,,
1763,0.98485148,0.99647468,0.895319527,0.905886073,,,,
1764,0.98452544,0.99598384,0.895023127,0.905439855,,,,
1765,0.98466247,0.99578315,0.8951477,0.905257409,,,,
1766,0.98476171,0.99572664,0.895237918,0.905206036,,,,
1767,0.98413837,0.99559456,0.894671245,0.905085964,,,,
1768,0.98325068,0.99623543,0.893864255,0.905668573,,,,
1769,0.98391205,0.99594891,0.8944655,0.9054081,,,,
1770,0.98363733,0.99521315,0.894215755,0.904739227,,,,
1771,0.98342395,0.99520576,0.894021773,0.904732509,,,,
1772,0.98306811,0.9955672,0.893698282,0.905061091,,,,
1773,0.98342115,0.99492556,0.894019227,0.904477782,,,,
1774,0.98290962,0.99539518,0.8935542,0.904904709,,,,
1775,0.98167342,0.99449033,0.892430382,0.904082118,,,,
1776,0.98268932,0.99481905,0.893353927,0.904380955,,,,
1777,0.98212796,0.99523562,0.8928436,0.904759655,,,,
1778,0.98184437,0.99419641,0.892585791,0.903814918,,,,
1779,0.98193431,0.99478859,0.892667555,0.904353264,,,,
1780,0.98197079,0.99429637,0.892700718,0.903905791,,,,
1781,0.98191714,0.99363828,0.892651945,0.903307527,,,,
1782,0.98103654,0.99397272,0.8918514,0.903611564,,,,
1783,0.98140991,0.99344307,0.892190827,0.903130064,,,,
1784,0.98115951,0.99280584,0.891963191,0.902550764,,,,
1785,0.98037624,0.99327487,0.891251127,0.902977155,,,,
1786,0.98131508,0.99264842,0.892104618,0.902407655,,,,
1787,0.98038739,0.99280226,0.891261264,0.902547509,,,,
1788,0.98016107,0.9932,0.891055518,0.902909091,,,,
1789,0.97971666,0.99231094,0.890651509,0.902100855,,,,
1790,0.97955561,0.9924047,0.8905051,0.902186091,,,,
1791,0.97961378,0.99240279,0.890557982,0.902184355,,,,
1792,0.97903466,0.99155945,0.890031509,0.901417682,,,,
1793,0.97952104,0.99173939,0.890473673,0.901581264,,,,
1794,0.97937429,0.9921481,0.890340264,0.901952818,,,,
1795,0.97916073,0.99097723,0.890146118,0.900888391,,,,
1796,0.97813994,0.99181509,0.889218127,0.901650082,,,,
1797,0.97855747,0.99039638,0.8895977,0.900360345,,,,
1798,0.97865689,0.99000889,0.889688082,0.900008082,,,,
1799,0.9781552,0.99030876,0.889232,0.900280691,,,,
1800,0.97826409,0.99042273,0.889330991,0.9003843,,,,
1801,0.97788358,0.9901647,0.888985073,0.900149727,,,,
1802,0.9776355,0.98984498,0.888759545,0.899859073,,,,
1803,0.97734749,0.98984945,0.888497718,0.899863136,,,,
1804,0.97706592,0.99025166,0.888241745,0.900228782,,,,
1805,0.97669458,0.99013138,0.887904164,0.900119436,,,,
1806,0.97624028,0.98977149,0.887491164,0.899792264,,,,
1807,0.97693706,0.98971343,0.8881246,0.899739482,,,,
1808,0.97643787,0.98951489,0.887670791,0.899558991,,,,
1809,0.97657442,0.98960561,0.887794927,0.899641464,,,,
1810,0.9762221,0.9892295,0.887474636,0.899299545,,,,
1811,0.97603607,0.98882687,0.887305518,0.898933518,,,,
1812,0.9760114,0.98857337,0.887283091,0.898703064,,,,
1813,0.97631204,0.989151,0.8875564,0.899228182,,,,
1814,0.97610849,0.98823082,0.887371355,0.898391655,,,,
1815,0.97563827,0.98803473,0.886943882,0.898213391,,,,
1816,0.97542226,0.98785031,0.886747509,0.898045736,,,,
1817,0.97469682,0.98781574,0.886088018,0.898014309,,,,
1818,0.97461182,0.98778635,0.886010745,0.897987591,,,,
1819,0.97507322,0.98785293,0.8864302,0.898048118,,,,
1820,0.9748314,0.9870733,0.886210364,0.897339364,,,,
1821,0.974814,0.9869616,0.886194545,0.897237818,,,,
1822,0.97406024,0.98720264,0.885509309,0.897456945,,,,
1823,0.9740749,0.98661411,0.885522636,0.896921918,,,,
1824,0.97408932,0.98676217,0.885535745,0.897056518,,,,
1825,0.97434193,0.98701912,0.885765391,0.897290109,,,,
1826,0.97363394,0.98620152,0.885121764,0.896546836,,,,
1827,0.9732306,0.98607963,0.884755091,0.896436027,,,,
1828,0.97287136,0.9862811,0.884428509,0.896619182,,,,
1829,0.97294497,0.98526293,0.884495427,0.895693573,,,,
1830,0.97264808,0.98545295,0.884225527,0.895866318,,,,
1831,0.97232783,0.98504573,0.883934391,0.895496118,,,,
1832,0.97200751,0.98509508,0.883643191,0.895540982,,,,
1833,0.97178584,0.98558426,0.883441673,0.895985691,,,,
1834,0.97203541,0.98496604,0.883668555,0.895423673,,,,
1835,0.97158426,0.98488277,0.883258418,0.895347973,,,,
1836,0.971331,0.98483264,0.883028182,0.8953024,,,,
1837,0.97113591,0.98529798,0.882850827,0.895725436,,,,
1838,0.97112054,0.98461032,0.882836855,0.895100291,,,,
1839,0.9709841,0.98411345,0.882712818,0.894648591,,,,
1840,0.97069633,0.98460352,0.882451209,0.895094109,,,,
1841,0.97006172,0.9842245,0.881874291,0.894749545,,,,
1842,0.97057956,0.98365742,0.882345055,0.894234018,,,,
1843,0.96986097,0.98388445,0.881691791,0.894440409,,,,
1844,0.96986789,0.98382932,0.881698082,0.894390291,,,,
1845,0.96946532,0.98350561,0.881332109,0.894096009,,,,
1846,0.96907502,0.98309422,0.880977291,0.893722018,,,,
1847,0.96893179,0.98342276,0.880847082,0.894020691,,,,
1848,0.96914726,0.98287284,0.881042964,0.893520764,,,,
1849,0.9690786,0.98215181,0.880980545,0.892865282,,,,
1850,0.96866554,0.98242086,0.880605036,0.893109873,,,,
1851,0.96837664,0.98302287,0.8803424,0.893657155,,,,
